dataset,label,split,path,width,height,aspect_ratio,format,mode,mean_brightness,blur_score,status,issues
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Are-They-Hazardous-WastesE280A6-Pesticides-and-Herbicides.jpg,500,334,1.497,JPEG,RGB,61.03,2951.11,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\b1594insectisidespesticides_1.jpg,1920,1080,1.7778,JPEG,RGB,91.71,184.43,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\bioengineering-08-00092-g001.png,3161,1741,1.8156,PNG,RGB,246.59,168.62,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\bistar.jpg,250,220,1.1364,JPEG,RGB,226.81,1442.17,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Books-on-Agrochemicals-Pesticides-Insecticides-1.jpg,800,350,2.2857,JPEG,RGB,188.07,381.02,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Causes_and_effects_of_soil_pollution.jpg,1280,780,1.641,JPEG,RGB,161.68,2194.3,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Chemical-formulation.jpg,1228,1024,1.1992,JPEG,RGB,174.14,303.78,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\chlordiazinon1.jpg,368,270,1.363,JPEG,RGB,103.84,2656.44,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\consider-these-tips-on-how-to-safely-dispose-of-pesticides_1646_40117501_0_14045613_500.jpg,500,334,1.497,JPEG,RGB,78.51,1452.6,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Cropduster_spraying_pesticides.jpg,433,640,0.6766,JPEG,RGB,92.38,654.13,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Detected-pesticides-divided-into-three-groups-herbicides-insecticides-and-fungicides.png,850,836,1.0167,PNG,P,224.75,5065.06,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Diagram-showing-the-main-impacts-of-pesticides-on-soil-plant-and-arthropod-communities.png,591,385,1.5351,PNG,RGB,233.49,3771.38,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\discarded-pesticide-cartons-cans-beside-fence-of-orange-orchard-in-ABHE97.jpg,1300,948,1.3713,JPEG,RGB,97.33,1750.03,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\discarded-pesticide-containers-include-cygon-267-and-dibtom-both-are-CP48BC.jpg,1300,954,1.3627,JPEG,RGB,74.17,374.8,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\disposalbnr.jpg,660,330,2.0,JPEG,RGB,114.71,1947.8,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\e-suit-mask-lemon-trees-man-spraying-toxic-pesticides-insecticides-184466768.jpg,800,511,1.5656,JPEG,RGB,175.01,366.74,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\ecticides-chemical-spray-to-get-rid-of-weeds-and-insects-or-plant-1944918877.jpg,1500,1101,1.3624,JPEG,RGB,151.55,412.96,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\ecticides-vegetable-garden-man-protective-workwear-gloves-spraying-123408462.jpg,800,534,1.4981,JPEG,RGB,122.41,617.84,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\EFFECTS-OF-PESTICIDES-AND-INSECTICIDES-ON-ENVIRONMENT-AND-HUMAN-HEALTH-BleedGreen.png,1200,628,1.9108,PNG,RGBA,120.36,362.08,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\eme-man-spraying-toxic-pesticides-or-insecticides-on-corn-growing-1715459710.jpg,1500,1101,1.3624,JPEG,RGB,113.46,329.39,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\es-toxins-insecticides-pesticides-biocides-with-hazard-warning-signs-caution.jpg,1300,1300,1.0,WEBP,RGB,188.7,687.38,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\fa17b98d63c76d6ea77920e330f9d6cf.jpg,1103,500,2.206,JPEG,RGB,151.71,364.15,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\farmer-sprays-insectides-Japan-rice-paddy.jpg,1600,1061,1.508,JPEG,RGB,162.29,254.21,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\fig13.png,900,877,1.0262,PNG,P,166.11,425.05,WARNING,transparency
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\FLYING-INSECT-Pesticide-Insecticides.jpg,453,500,0.906,JPEG,RGB,155.62,9165.65,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\fmicb-13-962619-g001.jpg,4543,2305,1.9709,JPEG,RGB,217.09,90.21,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\food-and-agriculture-organization-fao-locust-control-operation-preparation-F13K2X.jpg,1300,956,1.3598,JPEG,RGB,96.81,1105.39,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\foods-09-01468-ag.png,1840,1019,1.8057,PNG,RGBA,39.22,647.38,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\garbage.jpg,682,563,1.2114,JPEG,RGB,134.56,3032.66,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\gardener-sprays-pesticides-or-insecticides-vector-36700021.jpg,1000,785,1.2739,JPEG,RGB,185.9,616.49,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\gardening-chemicalsinsecticidespesticides-items-from-a-garden-shed-M3TDW9.jpg,1300,956,1.3598,JPEG,RGB,120.72,611.54,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\GEF_ChemicalsWaste_2023_04-1.jpg,618,800,0.7725,JPEG,RGB,95.94,755.21,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Hazardous-pesticide.jpg,639,431,1.4826,JPEG,RGB,150.66,787.66,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\herbicide-587589_960_720.jpg,960,635,1.5118,JPEG,RGB,122.66,538.78,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\HERBICIDES-2.jpg,750,750,1.0,JPEG,RGB,223.66,264.1,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\how-mali-is-eliminating-hazardous-pesticides-en-01-780.jpg,780,551,1.4156,JPEG,RGB,184.03,4506.95,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\How_to_Start_Manufacturing_Agrochemical_Products_in_India_corpseed.png,1200,630,1.9048,PNG,RGBA,188.69,1056.04,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\hpm_0000_0001_0_img0148.jpg,520,425,1.2235,JPEG,L,242.14,1325.16,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\icide-spray-lettuce-iceberg-field-sunset-insecticides-agricultural-180035011.jpg,1600,990,1.6162,JPEG,RGB,181.11,1068.61,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\icide-sprayers-inappropriate-protection-rice-fields-use-pesticides-127994497.jpg,800,534,1.4981,JPEG,RGB,150.88,606.9,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Image-5-800x450.jpg,800,450,1.7778,JPEG,RGB,191.41,1197.88,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\IMAGE_1651139094.webp,1200,675,1.7778,WEBP,RGB,101.66,500.1,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\img-pesticides.jpg,800,500,1.6,JPEG,RGB,86.93,211.3,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\insecticide-fertilizer-icon_202271-741.jpg,626,626,1.0,JPEG,RGB,226.19,359.1,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\insecticide-hero.jpg,3000,1170,2.5641,JPEG,RGB,157.81,213.16,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\insecticidebnr.jpg,660,330,2.0,JPEG,RGB,62.43,230.2,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\insecticides-and-pesticides.jpeg,1000,1000,1.0,JPEG,RGB,168.01,246.29,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\iStockpesticidefield1146x452-824x325.png,824,325,2.5354,PNG,RGBA,84.12,2733.24,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\jefferson-city-pesticide-collection-2018.jpg,840,600,1.4,JPEG,RGB,126.26,1051.26,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\latest-technical-book-on-insecticides-and-pesticides-hindi-original-imafvq28xeq9mwhd.jpeg,645,1000,0.645,JPEG,RGB,175.51,1609.06,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\mer-fumigate-in-protective-suit-and-mask-lemon-trees-man-spraying-1743156359.jpg,1500,1101,1.3624,JPEG,RGB,168.93,207.92,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\miscellaneous-pesticides-stored-in-old-garden-shed-E672N1.jpg,1300,953,1.3641,JPEG,RGB,98.11,985.47,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\miscellaneous-pesticides-stored-in-old-garden-shed-E672N3.jpg,1300,953,1.3641,JPEG,RGB,92.83,1256.8,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\miscellaneous-pesticides-stored-in-old-garden-shed-E672N4.jpg,1300,953,1.3641,JPEG,RGB,82.13,1360.67,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-2324.jpg,626,417,1.5012,JPEG,RGB,148.29,255.36,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3185.jpg,626,417,1.5012,JPEG,RGB,139.41,1058.73,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\n-spraying-toxic-pesticides-insecticides-corn-growing-plantation_473712-3189.jpg,626,417,1.5012,JPEG,RGB,122.77,671.0,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\natural-insecticide.jpg,700,467,1.4989,JPEG,RGB,155.25,204.44,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\nsecticides-fungicides-molluscicides-plant-protections-in-agriculture-vector.jpg,1920,1280,1.5,JPEG,RGB,204.44,332.79,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\NThZgLN.jpg,505,300,1.6833,JPEG,RGB,144.52,1518.73,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\obsoletes.jpg,500,312,1.6026,JPEG,RGB,116.69,3955.22,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pest-control-tools-bottle-insecticide-disinfection-abstract-concept-graphic-design_133260-4276.jpg,626,444,1.4099,JPEG,RGB,213.18,1037.83,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticide-jugs-r.jpg,960,622,1.5434,JPEG,RGB,148.06,114.59,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticide-l.jpg,759,422,1.7986,JPEG,RGB,176.39,2669.51,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticide-muddle-1_660_032813015033.jpg,660,389,1.6967,JPEG,RGB,130.0,3006.71,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Pesticide-use-herbicides-insecticides-fungicides-and-others-ie-sulfur-and-oils.png,850,601,1.4143,PNG,P,204.31,1235.18,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticide.jpg,665,421,1.5796,JPEG,RGB,160.65,4574.78,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticide2.jpg,320,217,1.4747,JPEG,RGB,114.94,1212.25,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticideanalysis-180725161324-thumbnail.jpg,640,360,1.7778,JPEG,RGB,168.21,3701.39,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Pesticides-01.png,750,384,1.9531,PNG,RGB,168.62,2259.12,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Pesticides-02.png,750,324,2.3148,PNG,RGB,212.66,1175.39,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Pesticides-1.jpg,700,350,2.0,JPEG,RGB,197.75,12241.3,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticides-148331_640.png,363,640,0.5672,PNG,RGBA,189.19,2254.37,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticides-bottles-illustrations-set_82574-2033.jpg,626,626,1.0,JPEG,RGB,213.69,502.46,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticides-drawing_csp28269690.jpg,600,476,1.2605,JPEG,RGB,201.21,3922.7,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Pesticides-Food_1.jpg,1024,570,1.7965,JPEG,RGB,167.52,725.07,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticides-insecticides-using-spraying-hose-nozzle-farmer-spraying-123409059.jpg,800,534,1.4981,JPEG,RGB,149.34,1605.12,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Pesticides-Pros-Cons-2.jpg,829,565,1.4673,JPEG,RGB,147.25,2282.0,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticides.jpg,1020,608,1.6776,JPEG,RGB,134.68,111.32,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Pesticides.png,600,400,1.5,PNG,RGBA,157.77,412.3,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Pesticides2.jpg,770,440,1.75,JPEG,RGB,125.63,1243.12,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticides2.png,1600,900,1.7778,PNG,RGBA,176.97,109.61,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticides3.jpg,1600,1067,1.4995,JPEG,RGB,85.37,574.75,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticides4.jpg,259,275,0.9418,JPEG,RGB,104.53,3362.03,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pesticides_og.jpg,1024,512,2.0,JPEG,RGB,113.69,273.69,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\phenyl-and-any-keetnashaak-pesticides-insecticides-original-imafjzmxq6gs5bgr.jpeg,850,850,1.0,JPEG,RGB,177.89,150.34,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\pic2.jpg,1024,683,1.4993,JPEG,RGB,95.66,3246.73,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\PR-Draft1-1024x555.jpg,1024,555,1.845,JPEG,RGB,149.95,629.2,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\reduce-the-need-for-pesticides-and-herbicides-us-environmental-.jpg,495,640,0.7734,JPEG,RGB,221.57,11209.64,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\rganic-ecological-agriculture-spray-pesticides-pesticide-on-fruit-1512406559.jpg,1500,1101,1.3624,JPEG,RGB,129.69,429.37,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\RS3523_UPL-Phoskill-Monocrotophos-02.jpg,3872,2592,1.4938,JPEG,RGB,124.34,140.02,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Screen-Shot-2018-05-16-at-7.33.54-PM.png,701,283,2.477,PNG,RGBA,119.81,1395.66,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\son-sprays-toxic-pesticides-insecticides-plantation-weed-control_544249-1800.jpg,626,417,1.5012,JPEG,RGB,162.9,4063.99,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\spray-pesticides-farm-worker-spray-pesticide-insecticide-on-fruit-1812642349.jpg,1500,1101,1.3624,JPEG,RGB,106.01,981.19,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\spraying-pesticides-28301470.jpg,800,532,1.5038,JPEG,RGB,98.71,415.88,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\spraying-pesticides.jpg,600,600,1.0,JPEG,RGB,117.39,41.21,WARNING,possible_blur
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\suelo_746x419.jpg,746,419,1.7804,JPEG,RGB,76.73,2099.48,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\the-complete-technology-book-on-pesticides-insecticides-fungicides-and-herbicides-500x500.jpg,500,489,1.0225,JPEG,RGB,185.55,5362.39,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\tiny-people-spraying-pesticides-insecticides-vegetables_778687-830.jpg,626,417,1.5012,JPEG,RGB,201.52,617.65,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\toxics-09-00042-ag.png,1248,576,2.1667,PNG,RGB,223.56,2420.58,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\toxics-09-00042-g001.png,2382,2510,0.949,PNG,RGB,236.08,51.87,WARNING,very_bright
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\tractor-spraying-pesticides-soy-bean-field-fields-136713412.jpg,800,466,1.7167,JPEG,RGB,114.19,705.15,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\Types-of-Presticides-1.png,800,2000,0.4,PNG,P,153.61,954.66,WARNING,non_rgb_mode
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\United-Chemicals-2.jpg,1469,734,2.0014,JPEG,RGB,121.24,1338.8,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\using-pesticides-and-insecticides-protected-with-mask-and-special-1424346491.jpg,1125,1600,0.7031,JPEG,RGB,125.34,372.26,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\What-Are-Pesticides-8-Types-of-Pesticides-Used-in-Agriculture.jpg,740,414,1.7874,JPEG,RGB,188.51,1121.46,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\y-herbicides-farmers-spray-insecticides-in-rice-fields-in-vietnam-1827065294.jpg,1500,1102,1.3612,JPEG,RGB,132.46,361.28,OK,
phenomsg,Hazardous,,data\raw\phenomsg\Hazardous\Hazardous\pesticides\ycling-facilities-farmers-are-resorting-to-burning-the-plastic-waste-2BR5N84.jpg,1300,956,1.3598,JPEG,RGB,145.95,937.2,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\-bowl-shape-star-bott-bottom-melted-broken-glass-bubbles-air-vessel-85817559.jpg,1600,1263,1.2668,JPEG,RGB,181.83,787.1,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\-broken-porcelain-vases-within-other-glass-ones-by-bouke-de-vries-sharecover.jpg,1200,630,1.9048,JPEG,RGB,195.87,698.03,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\09928-cover-opener.jpg,2400,1602,1.4981,JPEG,RGB,172.37,543.37,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\1-s2.0-S0959652618312502-egi10VHWB78ZW0.jpg,500,200,2.5,JPEG,RGB,210.8,1615.89,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\1000_F_172501432_IhEVRC2DHxNv7FchR8D5RbTA7f2gWbee.jpg,1000,1000,1.0,JPEG,RGB,193.46,2893.21,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\1000_F_180506836_FCGcDt6J9w5QbR2FrUHHhvjxbdICxNT2.jpg,1000,667,1.4993,JPEG,RGB,93.87,4363.17,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\1000_F_220512221_OCfWwiGHcPm7X37OJvsjbF5poVjBLNgZ.jpg,1000,667,1.4993,JPEG,RGB,177.79,813.34,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\1200x628-5-1024x536.jpg,1024,536,1.9104,JPEG,RGB,42.84,781.08,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\1f962803384fdb322c4df8ad882b6176.jpg,3000,2250,1.3333,JPEG,RGB,87.48,117.18,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\22222222.jpg,675,450,1.5,JPEG,RGB,82.26,313.42,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\30322484-clay-pottery-ceramics-in-background-broken-glass-debris-design-wall.jpg,1093,1300,0.8408,WEBP,RGB,133.85,1519.34,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\31s3amSRHL._AC_UF8941000_QL80_.jpg,747,1000,0.747,JPEG,RGB,195.94,101.64,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\339751732.jpg,450,470,0.9574,JPEG,L,168.59,2509.64,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\370177714.jpg,1500,1130,1.3274,JPEG,RGB,134.08,276.67,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\3D5RzKh5xf0shYAlvPrUAnD5Sw3lHKXdYM0BF953.jpeg,1280,720,1.7778,JPEG,RGB,123.96,51.57,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\3de69e4f-ae11-4b1c-9b81-e2cac38564cf.jpg,2400,1350,1.7778,JPEG,RGB,156.1,140.83,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\58314b65035fe8c7.jpeg,1200,806,1.4888,JPEG,RGB,134.72,2367.7,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\5d6244dbed155216ff0b25ec8a3405f3.jpg,600,819,0.7326,JPEG,RGB,174.64,253.62,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\5j45j45j-min.jpg,800,421,1.9002,JPEG,RGB,103.93,2423.43,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\640-close-up-of-ceramics_600x600_crop_center.jpg,600,400,1.5,JPEG,RGB,146.04,138.9,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\71OXpnqqnYL._AC_UF10001000_QL80_.jpg,1000,923,1.0834,JPEG,RGB,168.44,3213.39,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\800px_COLOURBOX5957211.jpg,800,533,1.5009,JPEG,RGB,155.29,1063.44,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\81xHJfbgGS.jpg,1602,1602,1.0,JPEG,RGB,193.33,1030.9,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\9.jpg,575,800,0.7188,JPEG,RGB,156.85,770.12,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\_118448907_154c85b8-47e0-4a98-8dd6-37e588315d9d.jpg,976,549,1.7778,JPEG,RGB,121.14,47.56,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\amic-tiles-floor-family-quarrel-irritation-broken-dishes-for-happiness-photo.jpg,2940,1960,1.5,JPEG,RGB,181.43,63.45,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\arts-crockery-halves-broken-white-cup-disintegration-accident-cut_695181-454.jpg,626,415,1.5084,JPEG,RGB,106.81,75.7,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\bdv-db-05.jpg,818,600,1.3633,JPEG,RGB,84.98,2894.84,OK,
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\Beauty-in-Broken-Things-Hero.jpg,1200,800,1.5,JPEG,RGB,36.68,33.4,WARNING,possible_blur
phenomsg,Non-Recyclable,,data\raw\phenomsg\Non-Recyclable\Non-Recyclable\ceramic_product\Beer_bottles_2018_G1.jpg,4800,3600,1.3333,JPEG,RGB,155.93,13.12,WARNING,possible_blur
