image_path,dataset,original_class,unified_parent,unified_class,training_role,safety_level,disposal_group,mapping_confidence,leakage_group,exact_duplicate_group,near_duplicate_group,split,curation_status,curation_reason,curation_action
ewaste/train/Mouse/Mouse_221.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_07216,,,train,KEEP,,
ewaste/train/Mouse/Mouse_222.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_04322,,,train,KEEP,,
ewaste/train/Mouse/Mouse_223.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_02358,,,train,KEEP,,
ewaste/train/Mouse/Mouse_225.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_00363,,,train,KEEP,,
ewaste/train/Mouse/Mouse_227.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09584,,,train,KEEP,,
ewaste/train/Mouse/Mouse_228.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_08062,,,train,KEEP,,
ewaste/train/Mouse/Mouse_230.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_04496,,,train,KEEP,,
ewaste/train/Mouse/Mouse_231.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_04770,,,train,KEEP,,
ewaste/train/Mouse/Mouse_232.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_01333,,,train,KEEP,,
ewaste/train/Mouse/Mouse_233.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_05395,,,train,KEEP,,
ewaste/train/Mouse/Mouse_234.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_10762,,,test,KEEP,,
ewaste/train/Mouse/Mouse_235.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_08345,,,train,KEEP,,
ewaste/train/Mouse/Mouse_236.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_02961,,,test,KEEP,,
ewaste/train/Mouse/Mouse_237.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_03434,,,train,KEEP,,
ewaste/train/Mouse/Mouse_238.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_02948,,,train,KEEP,,
ewaste/train/Mouse/Mouse_240.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_05848,,NEAR_05848,train,KEEP,"The food-organic, glass and metal examples are distinct physical objects.",KEEP
ewaste/train/Mouse/Mouse_243.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_10993,,,test,KEEP,,
ewaste/train/Mouse/Mouse_244.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09467,,,train,KEEP,,
ewaste/train/Mouse/Mouse_245.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09290,,,train,KEEP,,
ewaste/train/Mouse/Mouse_246.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_12328,,,train,KEEP,,
ewaste/train/Mouse/Mouse_248.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_04231,,,train,KEEP,,
ewaste/train/Mouse/Mouse_249.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_12143,,,val,KEEP,,
ewaste/train/Mouse/Mouse_25.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_10396,,,train,KEEP,,
ewaste/train/Mouse/Mouse_250.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_07813,,,train,KEEP,,
ewaste/train/Mouse/Mouse_252.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09830,,,val,KEEP,,
ewaste/train/Mouse/Mouse_253.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_02749,,,val,KEEP,,
ewaste/train/Mouse/Mouse_254.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_01758,,,train,KEEP,,
ewaste/train/Mouse/Mouse_255.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_07733,,,test,KEEP,,
ewaste/train/Mouse/Mouse_256.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_12635,,,val,KEEP,,
ewaste/train/Mouse/Mouse_257.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11402,,,val,KEEP,,
ewaste/train/Mouse/Mouse_258.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_02410,,,val,KEEP,,
ewaste/train/Mouse/Mouse_26.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_02003,,,train,KEEP,,
ewaste/train/Mouse/Mouse_261.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_07594,,,train,KEEP,,
ewaste/train/Mouse/Mouse_262.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09342,,,train,KEEP,,
ewaste/train/Mouse/Mouse_263.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_01496,,,train,KEEP,,
ewaste/train/Mouse/Mouse_268.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09519,,,train,KEEP,,
ewaste/train/Mouse/Mouse_269.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_06009,,,train,KEEP,,
ewaste/train/Mouse/Mouse_27.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_04378,,,train,KEEP,,
ewaste/train/Mouse/Mouse_270.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09719,,,train,KEEP,,
ewaste/train/Mouse/Mouse_271.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_00578,,,train,KEEP,,
ewaste/train/Mouse/Mouse_272.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_04780,,,train,KEEP,,
ewaste/train/Mouse/Mouse_273.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_03757,,,val,KEEP,,
ewaste/train/Mouse/Mouse_274.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_04337,,,train,KEEP,,
ewaste/train/Mouse/Mouse_276.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_04178,,,test,KEEP,,
ewaste/train/Mouse/Mouse_278.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_01445,,,train,KEEP,,
ewaste/train/Mouse/Mouse_28.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_08054,,,test,KEEP,,
ewaste/train/Mouse/Mouse_281.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_03582,,,train,KEEP,,
ewaste/train/Mouse/Mouse_283.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_04335,,,train,KEEP,,
ewaste/train/Mouse/Mouse_285.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_02560,,,train,KEEP,,
ewaste/train/Mouse/Mouse_287.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_01951,,,train,KEEP,,
ewaste/train/Mouse/Mouse_288.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_00279,,,train,KEEP,,
ewaste/train/Mouse/Mouse_289.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_04423,,,test,KEEP,,
ewaste/train/Mouse/Mouse_29.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11940,,,test,KEEP,,
ewaste/train/Mouse/Mouse_290.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11793,,,train,KEEP,,
ewaste/train/Mouse/Mouse_291.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11273,,,train,KEEP,,
ewaste/train/Mouse/Mouse_292.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_10326,,,train,KEEP,,
ewaste/train/Mouse/Mouse_293.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_06862,,,val,KEEP,,
ewaste/train/Mouse/Mouse_295.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_08658,,,test,KEEP,,
ewaste/train/Mouse/Mouse_296.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_06170,,,val,KEEP,,
ewaste/train/Mouse/Mouse_297.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_10932,,,train,KEEP,,
ewaste/train/Mouse/Mouse_298.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_07234,,,train,KEEP,,
ewaste/train/Mouse/Mouse_299.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11438,,,train,KEEP,,
ewaste/train/Mouse/Mouse_3.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_05335,,,train,KEEP,,
ewaste/train/Mouse/Mouse_30.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_08423,,,train,KEEP,,
ewaste/train/Mouse/Mouse_31.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_08603,,,train,KEEP,,
ewaste/train/Mouse/Mouse_32.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_07932,,,train,KEEP,,
ewaste/train/Mouse/Mouse_33.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_08032,,,test,KEEP,,
ewaste/train/Mouse/Mouse_35.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_12268,,,train,KEEP,,
ewaste/train/Mouse/Mouse_36.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_00953,,,train,KEEP,,
ewaste/train/Mouse/Mouse_38.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_10933,,,val,KEEP,,
ewaste/train/Mouse/Mouse_39.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_06455,,,train,KEEP,,
ewaste/train/Mouse/Mouse_41.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09802,,,train,KEEP,,
ewaste/train/Mouse/Mouse_42.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_06112,,,train,KEEP,,
ewaste/train/Mouse/Mouse_43.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_03045,,,train,KEEP,,
ewaste/train/Mouse/Mouse_44.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_07726,,,test,KEEP,,
ewaste/train/Mouse/Mouse_45.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_02202,,,train,KEEP,,
ewaste/train/Mouse/Mouse_46.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_00581,,,val,KEEP,,
ewaste/train/Mouse/Mouse_47.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_04697,,,test,KEEP,,
ewaste/train/Mouse/Mouse_48.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11918,,,val,KEEP,,
ewaste/train/Mouse/Mouse_49.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09352,,,test,KEEP,,
ewaste/train/Mouse/Mouse_5.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_08173,,,train,KEEP,,
ewaste/train/Mouse/Mouse_50.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_06505,,,train,KEEP,,
ewaste/train/Mouse/Mouse_51.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_07664,,,train,KEEP,,
ewaste/train/Mouse/Mouse_52.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11921,,,val,KEEP,,
ewaste/train/Mouse/Mouse_53.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_05146,,,test,KEEP,,
ewaste/train/Mouse/Mouse_54.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11207,,,val,KEEP,,
ewaste/train/Mouse/Mouse_55.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_05139,,,train,KEEP,,
ewaste/train/Mouse/Mouse_56.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_05724,,,train,KEEP,,
ewaste/train/Mouse/Mouse_57.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_10121,,,train,KEEP,,
ewaste/train/Mouse/Mouse_58.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09578,,,val,KEEP,,
ewaste/train/Mouse/Mouse_59.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09618,,,train,KEEP,,
ewaste/train/Mouse/Mouse_6.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11980,,,train,KEEP,,
ewaste/train/Mouse/Mouse_60.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11345,,,test,KEEP,,
ewaste/train/Mouse/Mouse_62.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_07369,,,train,KEEP,,
ewaste/train/Mouse/Mouse_63.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09847,,,train,KEEP,,
ewaste/train/Mouse/Mouse_64.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_06634,,,train,KEEP,,
ewaste/train/Mouse/Mouse_67.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09623,,,train,KEEP,,
ewaste/train/Mouse/Mouse_68.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_05807,,,val,KEEP,,
ewaste/train/Mouse/Mouse_69.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_00386,,,train,KEEP,,
ewaste/train/Mouse/Mouse_7.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_03199,,,train,KEEP,,
ewaste/train/Mouse/Mouse_70.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09053,,,val,KEEP,,
ewaste/train/Mouse/Mouse_71.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_01075,,,train,KEEP,,
ewaste/train/Mouse/Mouse_72.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_01054,,,train,KEEP,,
ewaste/train/Mouse/Mouse_73.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_03588,,,train,KEEP,,
ewaste/train/Mouse/Mouse_74.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_01498,,,train,KEEP,,
ewaste/train/Mouse/Mouse_76.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11553,,,val,KEEP,,
ewaste/train/Mouse/Mouse_77.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_06213,,,train,KEEP,,
ewaste/train/Mouse/Mouse_78.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_01039,,,val,KEEP,,
ewaste/train/Mouse/Mouse_79.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_01393,,,train,KEEP,,
ewaste/train/Mouse/Mouse_8.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_07053,,,train,KEEP,,
ewaste/train/Mouse/Mouse_80.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_03697,,,train,KEEP,,
ewaste/train/Mouse/Mouse_81.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_06876,,,train,KEEP,,
ewaste/train/Mouse/Mouse_82.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_03680,,,val,KEEP,,
ewaste/train/Mouse/Mouse_84.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_07419,,,train,KEEP,,
ewaste/train/Mouse/Mouse_85.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_05098,,,train,KEEP,,
ewaste/train/Mouse/Mouse_86.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_00045,,,train,KEEP,,
ewaste/train/Mouse/Mouse_87.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_02580,,,train,KEEP,,
ewaste/train/Mouse/Mouse_89.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_05857,,,test,KEEP,,
ewaste/train/Mouse/Mouse_9.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_03983,,,test,KEEP,,
ewaste/train/Mouse/Mouse_90.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11297,,,test,KEEP,,
ewaste/train/Mouse/Mouse_91.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_12079,,,train,KEEP,,
ewaste/train/Mouse/Mouse_93.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_03623,,,test,KEEP,,
ewaste/train/Mouse/Mouse_94.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_10332,,,test,KEEP,,
ewaste/train/Mouse/Mouse_96.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_11008,,,train,KEEP,,
ewaste/train/Mouse/Mouse_97.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_05120,,,train,KEEP,,
ewaste/train/Mouse/Mouse_98.jpg,ewaste,Mouse,E-Waste,Electronic Device,e_waste,S2,E-Waste Collection,HIGH,GROUP_09180,,,train,KEEP,,
ewaste/train/PCB/pcb_0.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_02330,,,train,KEEP,,
ewaste/train/PCB/pcb_1.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_03379,,,val,KEEP,,
ewaste/train/PCB/pcb_10.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_11399,,,val,KEEP,,
ewaste/train/PCB/pcb_100.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_03794,,,test,KEEP,,
ewaste/train/PCB/pcb_101.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_11085,,,train,KEEP,,
ewaste/train/PCB/pcb_102.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_02269,,,train,KEEP,,
ewaste/train/PCB/pcb_104.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_07088,,,val,KEEP,,
ewaste/train/PCB/pcb_107.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_02000,,,train,KEEP,,
ewaste/train/PCB/pcb_109.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_03942,,,train,KEEP,,
ewaste/train/PCB/pcb_11.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_11462,,,test,KEEP,,
ewaste/train/PCB/pcb_110.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_00489,299.0,NEAR_00489,train,KEEP,,
ewaste/train/PCB/pcb_111.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_10320,,,train,KEEP,,
ewaste/train/PCB/pcb_112.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_10758,,,train,KEEP,,
ewaste/train/PCB/pcb_113.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_02783,300.0,NEAR_02783,train,KEEP,,
ewaste/train/PCB/pcb_114.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_03438,,,train,KEEP,,
ewaste/train/PCB/pcb_115.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_08192,,,test,KEEP,,
ewaste/train/PCB/pcb_116.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_09764,,,train,KEEP,,
ewaste/train/PCB/pcb_117.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_01019,,,test,KEEP,,
ewaste/train/PCB/pcb_119.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_03907,,,train,KEEP,,
ewaste/train/PCB/pcb_12.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_05947,,,train,KEEP,,
ewaste/train/PCB/pcb_120.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_05156,,,train,KEEP,,
ewaste/train/PCB/pcb_121.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_01803,,,test,KEEP,,
ewaste/train/PCB/pcb_123.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_00895,,,train,KEEP,,
ewaste/train/PCB/pcb_124.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_06414,,,train,KEEP,,
ewaste/train/PCB/pcb_125.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_10983,,,train,KEEP,,
ewaste/train/PCB/pcb_126.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_06991,,,test,KEEP,,
ewaste/train/PCB/pcb_127.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_04009,,,train,KEEP,,
ewaste/train/PCB/pcb_13.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_12218,,,val,KEEP,,
ewaste/train/PCB/pcb_131.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_07534,,,train,KEEP,,
ewaste/train/PCB/pcb_132.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_05000,,,val,KEEP,,
ewaste/train/PCB/pcb_133.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_09816,,,train,KEEP,,
ewaste/train/PCB/pcb_134.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_04893,,,test,KEEP,,
ewaste/train/PCB/pcb_135.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_02691,,,train,KEEP,,
ewaste/train/PCB/pcb_136.jpg,ewaste,PCB,E-Waste,Electronic Component,e_waste,S2,E-Waste Collection,HIGH,GROUP_11689,,,train,KEEP,,
